0,1,2,3
"[('11', '24', {'Sign': 1.0}), ('11', '95', {'Sign': 1.0}), ('24', '95', {'Sign': 1.0})]",X,"('11', '95', '24')",1
"[('11', '242', {'Sign': 1.0}), ('11', '95', {'Sign': 1.0}), ('242', '95', {'Sign': 1.0})]",X,"('11', '95', '242')",1
"[('11', '25', {'Sign': 1.0}), ('11', '95', {'Sign': 1.0}), ('95', '25', {'Sign': 1.0})]",X,"('11', '95', '25')",1
"[('11', '26', {'Sign': -1.0}), ('11', '95', {'Sign': 1.0}), ('26', '95', {'Sign': 1.0})]",X,"('11', '95', '26')",0
"[('11', '3', {'Sign': 1.0}), ('11', '95', {'Sign': 1.0}), ('95', '3', {'Sign': 1.0})]",X,"('11', '95', '3')",1
"[('11', '318', {'Sign': 1.0}), ('11', '95', {'Sign': 1.0}), ('95', '318', {'Sign': 1.0})]",X,"('11', '95', '318')",1
"[('11', '41', {'Sign': 1.0}), ('11', '95', {'Sign': 1.0}), ('95', '41', {'Sign': 1.0})]",X,"('11', '95', '41')",1
"[('11', '8', {'Sign': 1.0}), ('11', '95', {'Sign': 1.0}), ('8', '95', {'Sign': 1.0})]",X,"('11', '95', '8')",1
"[('11', '88', {'Sign': 1.0}), ('11', '95', {'Sign': 1.0}), ('88', '95', {'Sign': 1.0})]",X,"('11', '95', '88')",1
"[('11', '93', {'Sign': 1.0}), ('11', '95', {'Sign': 1.0}), ('95', '93', {'Sign': 1.0})]",X,"('11', '95', '93')",1
"[('11', '6', {'Sign': 1.0}), ('11', '95', {'Sign': 1.0}), ('6', '95', {'Sign': 1.0})]",X,"('11', '95', '6')",1
"[('11', '7', {'Sign': -1.0}), ('11', '95', {'Sign': 1.0}), ('7', '95', {'Sign': 1.0})]",X,"('11', '95', '7')",0
"[('11', '125', {'Sign': -1.0}), ('11', '95', {'Sign': 1.0}), ('95', '125', {'Sign': -1.0})]",X,"('11', '95', '125')",1
"[('11', '32', {'Sign': 1.0}), ('11', '95', {'Sign': 1.0}), ('32', '95', {'Sign': 1.0})]",X,"('11', '95', '32')",1
"[('11', '36', {'Sign': 1.0}), ('11', '95', {'Sign': 1.0}), ('36', '95', {'Sign': -1.0})]",X,"('11', '95', '36')",0
"[('11', '85', {'Sign': -1.0}), ('11', '95', {'Sign': 1.0}), ('95', '85', {'Sign': 1.0})]",X,"('11', '95', '85')",0
"[('11', '19', {'Sign': -1.0}), ('11', '95', {'Sign': 1.0}), ('19', '95', {'Sign': 1.0})]",X,"('11', '95', '19')",0
"[('11', '47', {'Sign': 1.0}), ('11', '95', {'Sign': 1.0}), ('47', '95', {'Sign': 1.0})]",X,"('11', '95', '47')",1
"[('11', '95', {'Sign': 1.0}), ('11', '966', {'Sign': 1.0}), ('95', '966', {'Sign': 1.0})]",X,"('11', '95', '966')",1
"[('11', '31', {'Sign': 1.0}), ('11', '95', {'Sign': 1.0}), ('95', '31', {'Sign': 1.0})]",X,"('11', '95', '31')",1
"[('11', '205', {'Sign': 1.0}), ('11', '95', {'Sign': 1.0}), ('205', '95', {'Sign': 1.0})]",X,"('11', '95', '205')",1
"[('11', '105', {'Sign': 1.0}), ('11', '95', {'Sign': 1.0}), ('95', '105', {'Sign': 1.0})]",X,"('11', '95', '105')",1
"[('11', '13', {'Sign': 1.0}), ('11', '95', {'Sign': 1.0}), ('13', '95', {'Sign': 1.0})]",X,"('11', '95', '13')",1
"[('11', '43', {'Sign': 1.0}), ('11', '95', {'Sign': 1.0}), ('95', '43', {'Sign': 1.0})]",X,"('11', '95', '43')",1
"[('11', '191', {'Sign': -1.0}), ('11', '95', {'Sign': 1.0}), ('191', '95', {'Sign': 1.0})]",X,"('11', '95', '191')",0
"[('11', '2257', {'Sign': 1.0}), ('11', '95', {'Sign': 1.0}), ('2257', '95', {'Sign': -1.0})]",X,"('11', '95', '2257')",0
"[('11', '228', {'Sign': 1.0}), ('11', '95', {'Sign': 1.0}), ('228', '95', {'Sign': 1.0})]",X,"('11', '95', '228')",1
"[('11', '245', {'Sign': 1.0}), ('11', '95', {'Sign': 1.0}), ('245', '95', {'Sign': 1.0})]",X,"('11', '95', '245')",1
"[('11', '345', {'Sign': 1.0}), ('11', '95', {'Sign': 1.0}), ('345', '95', {'Sign': 1.0})]",X,"('11', '95', '345')",1
"[('11', '411', {'Sign': 1.0}), ('11', '95', {'Sign': 1.0}), ('411', '95', {'Sign': 1.0})]",X,"('11', '95', '411')",1
"[('11', '82', {'Sign': 1.0}), ('11', '95', {'Sign': 1.0}), ('82', '95', {'Sign': 1.0})]",X,"('11', '95', '82')",1
"[('11', '103', {'Sign': 1.0}), ('11', '177', {'Sign': -1.0}), ('177', '103', {'Sign': 1.0})]",X,"('11', '103', '177')",0
"[('11', '103', {'Sign': 1.0}), ('11', '3', {'Sign': 1.0}), ('103', '3', {'Sign': 1.0})]",X,"('11', '103', '3')",1
"[('11', '103', {'Sign': 1.0}), ('11', '7595', {'Sign': -1.0}), ('7595', '103', {'Sign': 1.0})]",X,"('11', '103', '7595')",0
"[('11', '103', {'Sign': 1.0}), ('11', '12', {'Sign': 1.0}), ('12', '103', {'Sign': 1.0})]",X,"('11', '103', '12')",1
"[('11', '103', {'Sign': 1.0}), ('11', '125', {'Sign': -1.0}), ('103', '125', {'Sign': 1.0})]",X,"('11', '103', '125')",0
"[('11', '103', {'Sign': 1.0}), ('11', '32', {'Sign': 1.0}), ('32', '103', {'Sign': 1.0})]",X,"('11', '103', '32')",1
"[('11', '103', {'Sign': 1.0}), ('11', '36', {'Sign': 1.0}), ('36', '103', {'Sign': 1.0})]",X,"('11', '103', '36')",1
"[('11', '103', {'Sign': 1.0}), ('11', '128', {'Sign': 1.0}), ('103', '128', {'Sign': 1.0})]",X,"('11', '103', '128')",1
"[('11', '103', {'Sign': 1.0}), ('11', '1508', {'Sign': 1.0}), ('103', '1508', {'Sign': 1.0})]",X,"('11', '103', '1508')",1
"[('11', '103', {'Sign': 1.0}), ('11', '295', {'Sign': 1.0}), ('103', '295', {'Sign': 1.0})]",X,"('11', '103', '295')",1
"[('11', '103', {'Sign': 1.0}), ('11', '398', {'Sign': 1.0}), ('398', '103', {'Sign': 1.0})]",X,"('11', '103', '398')",1
"[('11', '103', {'Sign': 1.0}), ('11', '759', {'Sign': 1.0}), ('103', '759', {'Sign': 1.0})]",X,"('11', '103', '759')",1
"[('11', '103', {'Sign': 1.0}), ('11', '85', {'Sign': -1.0}), ('103', '85', {'Sign': 1.0})]",X,"('11', '103', '85')",0
"[('11', '145', {'Sign': 1.0}), ('11', '150', {'Sign': 1.0}), ('145', '150', {'Sign': 1.0})]",X,"('11', '145', '150')",1
"[('11', '145', {'Sign': 1.0}), ('11', '24', {'Sign': 1.0}), ('24', '145', {'Sign': 1.0})]",X,"('11', '145', '24')",1
"[('11', '145', {'Sign': 1.0}), ('11', '25', {'Sign': 1.0}), ('145', '25', {'Sign': 1.0})]",X,"('11', '145', '25')",1
"[('11', '145', {'Sign': 1.0}), ('11', '26', {'Sign': -1.0}), ('26', '145', {'Sign': 1.0})]",X,"('11', '145', '26')",0
"[('11', '145', {'Sign': 1.0}), ('11', '318', {'Sign': 1.0}), ('145', '318', {'Sign': 1.0})]",X,"('11', '145', '318')",1
"[('11', '145', {'Sign': 1.0}), ('11', '487', {'Sign': 1.0}), ('487', '145', {'Sign': 1.0})]",X,"('11', '145', '487')",1
"[('11', '145', {'Sign': 1.0}), ('11', '49', {'Sign': 1.0}), ('145', '49', {'Sign': 1.0})]",X,"('11', '145', '49')",1
"[('11', '145', {'Sign': 1.0}), ('11', '51', {'Sign': 1.0}), ('51', '145', {'Sign': 1.0})]",X,"('11', '145', '51')",1
"[('11', '145', {'Sign': 1.0}), ('11', '639', {'Sign': 1.0}), ('639', '145', {'Sign': -1.0})]",X,"('11', '145', '639')",0
"[('11', '145', {'Sign': 1.0}), ('11', '65', {'Sign': 1.0}), ('65', '145', {'Sign': 1.0})]",X,"('11', '145', '65')",1
"[('11', '145', {'Sign': 1.0}), ('11', '88', {'Sign': 1.0}), ('88', '145', {'Sign': 1.0})]",X,"('11', '145', '88')",1
"[('11', '145', {'Sign': 1.0}), ('11', '21', {'Sign': 1.0}), ('21', '145', {'Sign': 1.0})]",X,"('11', '145', '21')",1
"[('11', '145', {'Sign': 1.0}), ('11', '7', {'Sign': -1.0}), ('7', '145', {'Sign': 1.0})]",X,"('11', '145', '7')",0
"[('11', '145', {'Sign': 1.0}), ('11', '7588', {'Sign': -1.0}), ('7588', '145', {'Sign': -1.0})]",X,"('11', '145', '7588')",1
"[('11', '145', {'Sign': 1.0}), ('11', '272', {'Sign': 1.0}), ('272', '145', {'Sign': 1.0})]",X,"('11', '145', '272')",1
"[('11', '145', {'Sign': 1.0}), ('11', '19', {'Sign': -1.0}), ('19', '145', {'Sign': 1.0})]",X,"('11', '145', '19')",0
"[('11', '131', {'Sign': 1.0}), ('11', '145', {'Sign': 1.0}), ('131', '145', {'Sign': 1.0})]",X,"('11', '145', '131')",1
"[('11', '145', {'Sign': 1.0}), ('11', '43', {'Sign': 1.0}), ('145', '43', {'Sign': 1.0})]",X,"('11', '145', '43')",1
"[('11', '145', {'Sign': 1.0}), ('11', '348', {'Sign': 1.0}), ('348', '145', {'Sign': 1.0})]",X,"('11', '145', '348')",1
"[('11', '145', {'Sign': 1.0}), ('11', '153', {'Sign': 1.0}), ('153', '145', {'Sign': 1.0})]",X,"('11', '145', '153')",1
"[('11', '145', {'Sign': 1.0}), ('11', '191', {'Sign': -1.0}), ('191', '145', {'Sign': 1.0})]",X,"('11', '145', '191')",0
"[('11', '145', {'Sign': 1.0}), ('11', '7328', {'Sign': 1.0}), ('7328', '145', {'Sign': -1.0})]",X,"('11', '145', '7328')",0
"[('11', '145', {'Sign': 1.0}), ('11', '7536', {'Sign': 1.0}), ('7536', '145', {'Sign': -1.0})]",X,"('11', '145', '7536')",0
"[('11', '145', {'Sign': 1.0}), ('11', '7593', {'Sign': -1.0}), ('7593', '145', {'Sign': -1.0})]",X,"('11', '145', '7593')",1
"[('11', '150', {'Sign': 1.0}), ('11', '7564', {'Sign': -1.0}), ('7564', '150', {'Sign': -1.0})]",X,"('11', '150', '7564')",1
"[('11', '150', {'Sign': 1.0}), ('11', '6', {'Sign': 1.0}), ('6', '150', {'Sign': 1.0})]",X,"('11', '150', '6')",1
"[('11', '150', {'Sign': 1.0}), ('11', '7', {'Sign': -1.0}), ('7', '150', {'Sign': 1.0})]",X,"('11', '150', '7')",0
"[('11', '150', {'Sign': 1.0}), ('11', '272', {'Sign': 1.0}), ('272', '150', {'Sign': 1.0})]",X,"('11', '150', '272')",1
"[('11', '150', {'Sign': 1.0}), ('11', '193', {'Sign': 1.0}), ('193', '150', {'Sign': 1.0})]",X,"('11', '150', '193')",1
"[('11', '150', {'Sign': 1.0}), ('11', '680', {'Sign': -1.0}), ('680', '150', {'Sign': 1.0})]",X,"('11', '150', '680')",0
"[('11', '150', {'Sign': 1.0}), ('11', '47', {'Sign': 1.0}), ('47', '150', {'Sign': 1.0})]",X,"('11', '150', '47')",1
"[('11', '1562', {'Sign': 1.0}), ('11', '36', {'Sign': 1.0}), ('36', '1562', {'Sign': 1.0})]",X,"('11', '1562', '36')",1
"[('11', '166', {'Sign': 1.0}), ('11', '177', {'Sign': -1.0}), ('166', '177', {'Sign': 1.0})]",X,"('11', '166', '177')",0
"[('11', '166', {'Sign': 1.0}), ('11', '24', {'Sign': 1.0}), ('24', '166', {'Sign': 1.0})]",X,"('11', '166', '24')",1
"[('11', '166', {'Sign': 1.0}), ('11', '25', {'Sign': 1.0}), ('166', '25', {'Sign': 1.0})]",X,"('11', '166', '25')",1
"[('11', '166', {'Sign': 1.0}), ('11', '26', {'Sign': -1.0}), ('26', '166', {'Sign': 1.0})]",X,"('11', '166', '26')",0
"[('11', '166', {'Sign': 1.0}), ('11', '51', {'Sign': 1.0}), ('51', '166', {'Sign': 1.0})]",X,"('11', '166', '51')",1
"[('11', '166', {'Sign': 1.0}), ('11', '8', {'Sign': 1.0}), ('8', '166', {'Sign': 1.0})]",X,"('11', '166', '8')",1
"[('11', '166', {'Sign': 1.0}), ('11', '7588', {'Sign': -1.0}), ('7588', '166', {'Sign': 1.0})]",X,"('11', '166', '7588')",0
"[('11', '166', {'Sign': 1.0}), ('11', '272', {'Sign': 1.0}), ('272', '166', {'Sign': 1.0})]",X,"('11', '166', '272')",1
"[('11', '166', {'Sign': 1.0}), ('11', '32', {'Sign': 1.0}), ('32', '166', {'Sign': 1.0})]",X,"('11', '166', '32')",1
"[('11', '166', {'Sign': 1.0}), ('11', '85', {'Sign': -1.0}), ('166', '85', {'Sign': 1.0})]",X,"('11', '166', '85')",0
"[('11', '166', {'Sign': 1.0}), ('11', '31', {'Sign': 1.0}), ('166', '31', {'Sign': 1.0})]",X,"('11', '166', '31')",1
"[('11', '166', {'Sign': 1.0}), ('11', '205', {'Sign': 1.0}), ('205', '166', {'Sign': 1.0})]",X,"('11', '166', '205')",1
"[('11', '166', {'Sign': 1.0}), ('11', '83', {'Sign': 1.0}), ('166', '83', {'Sign': 1.0})]",X,"('11', '166', '83')",1
"[('11', '13', {'Sign': 1.0}), ('11', '166', {'Sign': 1.0}), ('13', '166', {'Sign': 1.0})]",X,"('11', '166', '13')",1
"[('11', '135', {'Sign': 1.0}), ('11', '166', {'Sign': 1.0}), ('166', '135', {'Sign': 1.0})]",X,"('11', '166', '135')",1
"[('11', '166', {'Sign': 1.0}), ('11', '412', {'Sign': 1.0}), ('166', '412', {'Sign': 1.0})]",X,"('11', '166', '412')",1
"[('11', '166', {'Sign': 1.0}), ('11', '552', {'Sign': 1.0}), ('552', '166', {'Sign': 1.0})]",X,"('11', '166', '552')",1
"[('11', '166', {'Sign': 1.0}), ('11', '7536', {'Sign': 1.0}), ('7536', '166', {'Sign': -1.0})]",X,"('11', '166', '7536')",0
"[('11', '177', {'Sign': -1.0}), ('11', '190', {'Sign': 1.0}), ('190', '177', {'Sign': 1.0})]",X,"('11', '177', '190')",0
"[('11', '177', {'Sign': -1.0}), ('11', '24', {'Sign': 1.0}), ('24', '177', {'Sign': 1.0})]",X,"('11', '177', '24')",0
"[('11', '177', {'Sign': -1.0}), ('11', '25', {'Sign': 1.0}), ('177', '25', {'Sign': 1.0})]",X,"('11', '177', '25')",0
"[('11', '177', {'Sign': -1.0}), ('11', '26', {'Sign': -1.0}), ('26', '177', {'Sign': -1.0})]",X,"('11', '177', '26')",0
"[('11', '177', {'Sign': -1.0}), ('11', '3', {'Sign': 1.0}), ('177', '3', {'Sign': 1.0})]",X,"('11', '177', '3')",0
"[('11', '177', {'Sign': -1.0}), ('11', '41', {'Sign': 1.0}), ('177', '41', {'Sign': 1.0})]",X,"('11', '177', '41')",0
"[('11', '177', {'Sign': -1.0}), ('11', '487', {'Sign': 1.0}), ('487', '177', {'Sign': 1.0})]",X,"('11', '177', '487')",0
"[('11', '177', {'Sign': -1.0}), ('11', '49', {'Sign': 1.0}), ('177', '49', {'Sign': 1.0})]",X,"('11', '177', '49')",0
"[('11', '177', {'Sign': -1.0}), ('11', '51', {'Sign': 1.0}), ('51', '177', {'Sign': 1.0})]",X,"('11', '177', '51')",0
"[('11', '177', {'Sign': -1.0}), ('11', '639', {'Sign': 1.0}), ('177', '639', {'Sign': 1.0})]",X,"('11', '177', '639')",0
"[('11', '177', {'Sign': -1.0}), ('11', '7595', {'Sign': -1.0}), ('7595', '177', {'Sign': 1.0})]",X,"('11', '177', '7595')",1
"[('11', '177', {'Sign': -1.0}), ('11', '77', {'Sign': 1.0}), ('177', '77', {'Sign': 1.0})]",X,"('11', '177', '77')",0
"[('11', '177', {'Sign': -1.0}), ('11', '8', {'Sign': 1.0}), ('8', '177', {'Sign': 1.0})]",X,"('11', '177', '8')",0
"[('11', '177', {'Sign': -1.0}), ('11', '88', {'Sign': 1.0}), ('88', '177', {'Sign': -1.0})]",X,"('11', '177', '88')",1
"[('11', '177', {'Sign': -1.0}), ('11', '93', {'Sign': 1.0}), ('177', '93', {'Sign': -1.0})]",X,"('11', '177', '93')",1
"[('11', '100', {'Sign': 1.0}), ('11', '177', {'Sign': -1.0}), ('177', '100', {'Sign': -1.0})]",X,"('11', '177', '100')",1
"[('11', '14', {'Sign': 1.0}), ('11', '177', {'Sign': -1.0}), ('177', '14', {'Sign': 1.0})]",X,"('11', '177', '14')",0
"[('11', '177', {'Sign': -1.0}), ('11', '6', {'Sign': 1.0}), ('6', '177', {'Sign': 1.0})]",X,"('11', '177', '6')",0
"[('11', '177', {'Sign': -1.0}), ('11', '7', {'Sign': -1.0}), ('7', '177', {'Sign': -1.0})]",X,"('11', '177', '7')",0
"[('11', '177', {'Sign': -1.0}), ('11', '7588', {'Sign': -1.0}), ('7588', '177', {'Sign': -1.0})]",X,"('11', '177', '7588')",0
"[('11', '177', {'Sign': -1.0}), ('11', '272', {'Sign': 1.0}), ('272', '177', {'Sign': 1.0})]",X,"('11', '177', '272')",0
"[('11', '177', {'Sign': -1.0}), ('11', '193', {'Sign': 1.0}), ('193', '177', {'Sign': 1.0})]",X,"('11', '177', '193')",0
"[('11', '177', {'Sign': -1.0}), ('11', '32', {'Sign': 1.0}), ('32', '177', {'Sign': 1.0})]",X,"('11', '177', '32')",0
"[('11', '177', {'Sign': -1.0}), ('11', '36', {'Sign': 1.0}), ('36', '177', {'Sign': 1.0})]",X,"('11', '177', '36')",0
"[('11', '177', {'Sign': -1.0}), ('11', '7583', {'Sign': -1.0}), ('177', '7583', {'Sign': -1.0})]",X,"('11', '177', '7583')",0
"[('11', '177', {'Sign': -1.0}), ('11', '798', {'Sign': -1.0}), ('798', '177', {'Sign': -1.0})]",X,"('11', '177', '798')",0
"[('11', '177', {'Sign': -1.0}), ('11', '295', {'Sign': 1.0}), ('177', '295', {'Sign': 1.0})]",X,"('11', '177', '295')",0
"[('11', '177', {'Sign': -1.0}), ('11', '85', {'Sign': -1.0}), ('177', '85', {'Sign': -1.0})]",X,"('11', '177', '85')",0
"[('11', '177', {'Sign': -1.0}), ('11', '31', {'Sign': 1.0}), ('177', '31', {'Sign': -1.0})]",X,"('11', '177', '31')",1
"[('11', '162', {'Sign': 1.0}), ('11', '177', {'Sign': -1.0}), ('177', '162', {'Sign': 1.0})]",X,"('11', '177', '162')",0
"[('11', '177', {'Sign': -1.0}), ('11', '83', {'Sign': 1.0}), ('177', '83', {'Sign': 1.0})]",X,"('11', '177', '83')",0
"[('11', '13', {'Sign': 1.0}), ('11', '177', {'Sign': -1.0}), ('13', '177', {'Sign': 1.0})]",X,"('11', '177', '13')",0
"[('11', '177', {'Sign': -1.0}), ('11', '63', {'Sign': -1.0}), ('177', '63', {'Sign': -1.0})]",X,"('11', '177', '63')",0
"[('11', '177', {'Sign': -1.0}), ('11', '43', {'Sign': 1.0}), ('177', '43', {'Sign': 1.0})]",X,"('11', '177', '43')",0
"[('11', '177', {'Sign': -1.0}), ('11', '197', {'Sign': 1.0}), ('177', '197', {'Sign': 1.0})]",X,"('11', '177', '197')",0
"[('11', '1159', {'Sign': 1.0}), ('11', '177', {'Sign': -1.0}), ('1159', '177', {'Sign': 1.0})]",X,"('11', '177', '1159')",0
"[('11', '122', {'Sign': 1.0}), ('11', '177', {'Sign': -1.0}), ('177', '122', {'Sign': 1.0})]",X,"('11', '177', '122')",0
"[('11', '135', {'Sign': 1.0}), ('11', '177', {'Sign': -1.0}), ('177', '135', {'Sign': 1.0})]",X,"('11', '177', '135')",0
"[('11', '177', {'Sign': -1.0}), ('11', '198', {'Sign': 1.0}), ('177', '198', {'Sign': 1.0})]",X,"('11', '177', '198')",0
"[('11', '177', {'Sign': -1.0}), ('11', '203', {'Sign': 1.0}), ('177', '203', {'Sign': 1.0})]",X,"('11', '177', '203')",0
"[('11', '177', {'Sign': -1.0}), ('11', '228', {'Sign': 1.0}), ('228', '177', {'Sign': 1.0})]",X,"('11', '177', '228')",0
"[('11', '177', {'Sign': -1.0}), ('11', '245', {'Sign': 1.0}), ('245', '177', {'Sign': -1.0})]",X,"('11', '177', '245')",1
"[('11', '177', {'Sign': -1.0}), ('11', '411', {'Sign': 1.0}), ('411', '177', {'Sign': 1.0})]",X,"('11', '177', '411')",0
"[('11', '177', {'Sign': -1.0}), ('11', '552', {'Sign': 1.0}), ('552', '177', {'Sign': 1.0})]",X,"('11', '177', '552')",0
"[('11', '177', {'Sign': -1.0}), ('11', '7536', {'Sign': 1.0}), ('7536', '177', {'Sign': -1.0})]",X,"('11', '177', '7536')",1
"[('11', '177', {'Sign': -1.0}), ('11', '799', {'Sign': 1.0}), ('799', '177', {'Sign': 1.0})]",X,"('11', '177', '799')",0
"[('11', '185', {'Sign': 1.0}), ('11', '24', {'Sign': 1.0}), ('24', '185', {'Sign': 1.0})]",X,"('11', '185', '24')",1
"[('11', '185', {'Sign': 1.0}), ('11', '51', {'Sign': 1.0}), ('51', '185', {'Sign': 1.0})]",X,"('11', '185', '51')",1
"[('11', '185', {'Sign': 1.0}), ('11', '88', {'Sign': 1.0}), ('88', '185', {'Sign': -1.0})]",X,"('11', '185', '88')",0
"[('11', '185', {'Sign': 1.0}), ('11', '21', {'Sign': 1.0}), ('185', '21', {'Sign': 1.0})]",X,"('11', '185', '21')",1
"[('11', '185', {'Sign': 1.0}), ('11', '6', {'Sign': 1.0}), ('6', '185', {'Sign': 1.0})]",X,"('11', '185', '6')",1
"[('11', '185', {'Sign': 1.0}), ('11', '32', {'Sign': 1.0}), ('32', '185', {'Sign': 1.0})]",X,"('11', '185', '32')",1
"[('11', '185', {'Sign': 1.0}), ('11', '47', {'Sign': 1.0}), ('47', '185', {'Sign': 1.0})]",X,"('11', '185', '47')",1
"[('11', '185', {'Sign': 1.0}), ('11', '31', {'Sign': 1.0}), ('185', '31', {'Sign': 1.0})]",X,"('11', '185', '31')",1
"[('11', '105', {'Sign': 1.0}), ('11', '185', {'Sign': 1.0}), ('185', '105', {'Sign': -1.0})]",X,"('11', '185', '105')",0
"[('11', '185', {'Sign': 1.0}), ('11', '83', {'Sign': 1.0}), ('185', '83', {'Sign': 1.0})]",X,"('11', '185', '83')",1
"[('11', '185', {'Sign': 1.0}), ('11', '198', {'Sign': 1.0}), ('185', '198', {'Sign': 1.0})]",X,"('11', '185', '198')",1
"[('11', '185', {'Sign': 1.0}), ('11', '245', {'Sign': 1.0}), ('245', '185', {'Sign': -1.0})]",X,"('11', '185', '245')",0
"[('11', '185', {'Sign': 1.0}), ('11', '423', {'Sign': 1.0}), ('185', '423', {'Sign': 1.0})]",X,"('11', '185', '423')",1
"[('11', '185', {'Sign': 1.0}), ('11', '687', {'Sign': 1.0}), ('185', '687', {'Sign': 1.0})]",X,"('11', '185', '687')",1
"[('11', '185', {'Sign': 1.0}), ('11', '7562', {'Sign': 1.0}), ('185', '7562', {'Sign': 1.0})]",X,"('11', '185', '7562')",1
"[('11', '187', {'Sign': 1.0}), ('11', '25', {'Sign': 1.0}), ('25', '187', {'Sign': 1.0})]",X,"('11', '187', '25')",1
"[('11', '187', {'Sign': 1.0}), ('11', '26', {'Sign': -1.0}), ('26', '187', {'Sign': 1.0})]",X,"('11', '187', '26')",0
"[('11', '187', {'Sign': 1.0}), ('11', '41', {'Sign': 1.0}), ('41', '187', {'Sign': 1.0})]",X,"('11', '187', '41')",1
"[('11', '187', {'Sign': 1.0}), ('11', '423', {'Sign': 1.0}), ('423', '187', {'Sign': 1.0})]",X,"('11', '187', '423')",1
"[('11', '187', {'Sign': 1.0}), ('11', '552', {'Sign': 1.0}), ('552', '187', {'Sign': 1.0})]",X,"('11', '187', '552')",1
"[('11', '190', {'Sign': 1.0}), ('11', '24', {'Sign': 1.0}), ('190', '24', {'Sign': -1.0})]",X,"('11', '190', '24')",0
"[('11', '190', {'Sign': 1.0}), ('11', '25', {'Sign': 1.0}), ('190', '25', {'Sign': 1.0})]",X,"('11', '190', '25')",1
"[('11', '190', {'Sign': 1.0}), ('11', '26', {'Sign': -1.0}), ('190', '26', {'Sign': 1.0})]",X,"('11', '190', '26')",0
"[('11', '190', {'Sign': 1.0}), ('11', '3', {'Sign': 1.0}), ('190', '3', {'Sign': 1.0})]",X,"('11', '190', '3')",1
"[('11', '190', {'Sign': 1.0}), ('11', '318', {'Sign': 1.0}), ('190', '318', {'Sign': 1.0})]",X,"('11', '190', '318')",1
"[('11', '190', {'Sign': 1.0}), ('11', '41', {'Sign': 1.0}), ('190', '41', {'Sign': 1.0})]",X,"('11', '190', '41')",1
"[('11', '190', {'Sign': 1.0}), ('11', '49', {'Sign': 1.0}), ('190', '49', {'Sign': 1.0})]",X,"('11', '190', '49')",1
"[('11', '190', {'Sign': 1.0}), ('11', '66', {'Sign': 1.0}), ('190', '66', {'Sign': 1.0})]",X,"('11', '190', '66')",1
"[('11', '190', {'Sign': 1.0}), ('11', '6', {'Sign': 1.0}), ('190', '6', {'Sign': 1.0})]",X,"('11', '190', '6')",1
"[('11', '190', {'Sign': 1.0}), ('11', '7', {'Sign': -1.0}), ('190', '7', {'Sign': 1.0})]",X,"('11', '190', '7')",0
"[('11', '190', {'Sign': 1.0}), ('11', '7588', {'Sign': -1.0}), ('190', '7588', {'Sign': 1.0})]",X,"('11', '190', '7588')",0
"[('11', '190', {'Sign': 1.0}), ('11', '32', {'Sign': 1.0}), ('190', '32', {'Sign': 1.0})]",X,"('11', '190', '32')",1
"[('11', '190', {'Sign': 1.0}), ('11', '798', {'Sign': -1.0}), ('190', '798', {'Sign': -1.0})]",X,"('11', '190', '798')",1
"[('11', '190', {'Sign': 1.0}), ('11', '801', {'Sign': 1.0}), ('190', '801', {'Sign': 1.0})]",X,"('11', '190', '801')",1
"[('11', '13', {'Sign': 1.0}), ('11', '190', {'Sign': 1.0}), ('190', '13', {'Sign': 1.0})]",X,"('11', '190', '13')",1
"[('11', '190', {'Sign': 1.0}), ('11', '43', {'Sign': 1.0}), ('190', '43', {'Sign': 1.0})]",X,"('11', '190', '43')",1
"[('11', '190', {'Sign': 1.0}), ('11', '70', {'Sign': -1.0}), ('190', '70', {'Sign': 1.0})]",X,"('11', '190', '70')",0
"[('11', '190', {'Sign': 1.0}), ('11', '197', {'Sign': 1.0}), ('190', '197', {'Sign': 1.0})]",X,"('11', '190', '197')",1
"[('11', '190', {'Sign': 1.0}), ('11', '267', {'Sign': 1.0}), ('190', '267', {'Sign': 1.0})]",X,"('11', '190', '267')",1
"[('11', '190', {'Sign': 1.0}), ('11', '550', {'Sign': 1.0}), ('190', '550', {'Sign': 1.0})]",X,"('11', '190', '550')",1
"[('11', '190', {'Sign': 1.0}), ('11', '7562', {'Sign': 1.0}), ('190', '7562', {'Sign': -1.0})]",X,"('11', '190', '7562')",0
"[('11', '24', {'Sign': 1.0}), ('11', '25', {'Sign': 1.0}), ('24', '25', {'Sign': 1.0})]",X,"('11', '24', '25')",1
"[('11', '24', {'Sign': 1.0}), ('11', '26', {'Sign': -1.0}), ('24', '26', {'Sign': 1.0})]",X,"('11', '24', '26')",0
"[('11', '24', {'Sign': 1.0}), ('11', '3', {'Sign': 1.0}), ('24', '3', {'Sign': 1.0})]",X,"('11', '24', '3')",1
"[('11', '24', {'Sign': 1.0}), ('11', '49', {'Sign': 1.0}), ('24', '49', {'Sign': 1.0})]",X,"('11', '24', '49')",1
"[('11', '24', {'Sign': 1.0}), ('11', '51', {'Sign': 1.0}), ('24', '51', {'Sign': 1.0})]",X,"('11', '24', '51')",1
"[('11', '24', {'Sign': 1.0}), ('11', '77', {'Sign': 1.0}), ('24', '77', {'Sign': 1.0})]",X,"('11', '24', '77')",1
"[('11', '24', {'Sign': 1.0}), ('11', '8', {'Sign': 1.0}), ('24', '8', {'Sign': 1.0})]",X,"('11', '24', '8')",1
